
Bitcoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):   3358.87
 max price     (USD $):  12863.46
 average price (USD $):   7287.83

Ethereum
---------------------------------------------------
 number of records: 308
 min price     (USD $):    103.30
 max price     (USD $):    334.04
 average price (USD $):    186.18

Litecoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):     29.78
 max price     (USD $):    141.11
 average price (USD $):     73.27
Bitcoin              BTC        9/1/2019        174856000000      9605.0245
Bitcoin              BTC        9/2/2019        185880000000      9762.9366
Bitcoin              BTC        9/3/2019        190226000000     10377.3384
Bitcoin              BTC        9/4/2019        189500000000     10618.7815
Bitcoin              BTC        9/5/2019        189574000000     10577.2411
Bitcoin              BTC        9/6/2019        185127000000     10580.1847
Bitcoin              BTC        9/7/2019        188080000000     10330.8497
Bitcoin              BTC        9/8/2019        186539000000     10494.5070
Bitcoin              BTC        9/9/2019        185217000000     10407.2657
Bitcoin              BTC       9/10/2019        180821000000     10332.4644
Bitcoin              BTC       9/11/2019        181852000000     10085.9519
Bitcoin              BTC       9/12/2019        186556000000     10142.1481
Bitcoin              BTC       9/13/2019        185535000000     10403.3600
Bitcoin              BTC       9/14/2019        185880000000     10345.3388
Bitcoin              BTC       9/15/2019        184872000000     10363.4529
Bitcoin              BTC       9/16/2019        184025000000     10306.1697
Bitcoin              BTC       9/17/2019        182928000000     10257.8228
Bitcoin              BTC       9/18/2019        182335000000     10195.6112
Bitcoin              BTC       9/19/2019        184275000000     10161.3189
Bitcoin              BTC       9/20/2019        182531000000     10268.3926
Bitcoin              BTC       9/21/2019        179254000000     10170.1251
Bitcoin              BTC       9/22/2019        180363000000      9986.4061
Bitcoin              BTC       9/23/2019        174017000000     10047.0135
Bitcoin              BTC       9/24/2019        154661000000      8613.6712
Bitcoin              BTC       9/25/2019        151275000000      8424.1576
Bitcoin              BTC       9/26/2019        145322000000      8091.6953
Bitcoin              BTC       9/27/2019        147043000000      8186.7796
Bitcoin              BTC       9/28/2019        147332000000      8201.9790
Bitcoin              BTC       9/29/2019        144877000000      8064.5081
Bitcoin              BTC       9/30/2019        148804000000      8282.3655
Bitcoin              BTC       10/1/2019        149397000000      8314.5514
Bitcoin              BTC       10/2/2019        150275000000      8362.5307
Bitcoin              BTC       10/3/2019        148346000000      8254.3399
Bitcoin              BTC       10/4/2019        146767000000      8165.6862
Bitcoin              BTC       10/5/2019        146351000000      8141.6337
Bitcoin              BTC       10/6/2019        141206000000      7854.6098
Bitcoin              BTC       10/7/2019        147899000000      8226.0234
Bitcoin              BTC       10/8/2019        147270000000      8190.1151
Bitcoin              BTC       10/9/2019        154625000000      8598.3319
Bitcoin              BTC      10/10/2019        154279000000      8578.0904
Bitcoin              BTC      10/11/2019        149111000000      8289.8540
Bitcoin              BTC      10/12/2019        149735000000      8323.7501
Bitcoin              BTC      10/13/2019        149165000000      8291.2507
Bitcoin              BTC      10/14/2019        150170000000      8346.3684
Bitcoin              BTC      10/15/2019        146846000000      8160.7126
Bitcoin              BTC      10/16/2019        144037000000      8003.8559
Bitcoin              BTC      10/17/2019        145288000000      8072.4894
Bitcoin              BTC      10/18/2019        143267000000      7959.3320
Bitcoin              BTC      10/19/2019        143086000000      7948.4773
Bitcoin              BTC      10/20/2019        147875000000      8213.7090
Bitcoin              BTC      10/21/2019        147855000000      8211.6546
Bitcoin              BTC      10/22/2019        144586000000      8029.2054
Bitcoin              BTC      10/23/2019        134317000000      7458.0359
Bitcoin              BTC      10/24/2019        134263000000      7454.3711
